Codigo,Marca,Modelo,Años,Año_Inicio,Año_Fin,Motor,Cilindros,Tipo,Sistema,Referencias_Cruzadas,Imagen
SD60461,"Ford - Mercury / Motores Bloque Modular V8 (5.0L), V6 OHV (3.8L) y L4 (1.6L)",OS,Ford,,,Taurus,88-94,Sensor de Oxígeno Calefactado (HO2S / Heated Oxygen Sensor),SISTEMA DE ESCAPE Y EMISIONES - LÍNEA SENSORES DE OXÍGENO CALEFACTADOS (OS / HO2S),,/web/4/css/assets/product/sensores/ford/88.png
SD60461,"Ford - Mercury / Motores Bloque Modular V8 (5.0L), V6 OHV (3.8L) y L4 (1.6L)",OS,Ford,,,Thunderbird,88-90,Sensor de Oxígeno Calefactado (HO2S / Heated Oxygen Sensor),SISTEMA DE ESCAPE Y EMISIONES - LÍNEA SENSORES DE OXÍGENO CALEFACTADOS (OS / HO2S),,/web/4/css/assets/product/sensores/ford/88.png
SD60461,"Ford - Mercury / Motores Bloque Modular V8 (5.0L), V6 OHV (3.8L) y L4 (1.6L)",OS,Ford,,,Thunderbird,87-88,Sensor de Oxígeno Calefactado (HO2S / Heated Oxygen Sensor),SISTEMA DE ESCAPE Y EMISIONES - LÍNEA SENSORES DE OXÍGENO CALEFACTADOS (OS / HO2S),,/web/4/css/assets/product/sensores/ford/88.png
SD60461,"Ford - Mercury / Motores Bloque Modular V8 (5.0L), V6 OHV (3.8L) y L4 (1.6L)",OS,Mercury,,,Cougar,87-88,Sensor de Oxígeno Calefactado (HO2S / Heated Oxygen Sensor),SISTEMA DE ESCAPE Y EMISIONES - LÍNEA SENSORES DE OXÍGENO CALEFACTADOS (OS / HO2S),,/web/4/css/assets/product/sensores/ford/88.png
SD13900,"Ford / Motores Essex V6 (3.0L, 4.2L) y Bloques Tritón V10 (6.8L)",RP,Ford,,,Windstar,99-00,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/89.png
SD13900,"Ford / Motores Essex V6 (3.0L, 4.2L) y Bloques Tritón V10 (6.8L)",RP,Ford,,,F-150 Pickup,99-03,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/89.png
SD13900,"Ford / Motores Essex V6 (3.0L, 4.2L) y Bloques Tritón V10 (6.8L)",RP,Ford,,,F-350 Super Duty,00-04,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/89.png
SD13900,"Ford / Motores Essex V6 (3.0L, 4.2L) y Bloques Tritón V10 (6.8L)",RP,Ford,,,F-450 Super Duty,00-04,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/89.png
SD13900,"Ford / Motores Essex V6 (3.0L, 4.2L) y Bloques Tritón V10 (6.8L)",RP,Ford,,,Excursion,00-05,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/89.png
SD22340,Ford / Plataforma Motores Duratec y Duratorq L4 (01-13),CKP,Ford,,,Fiesta,03-07,Sensor de Posición de Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE ENCENDIDO Y TIEMPO MOTOR - LÍNEA SENSORES DE POSICIÓN DE CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/ford/9.png
SD22340,Ford / Plataforma Motores Duratec y Duratorq L4 (01-13),CKP,Ford,,,Focus,03-07,Sensor de Posición de Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE ENCENDIDO Y TIEMPO MOTOR - LÍNEA SENSORES DE POSICIÓN DE CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/ford/9.png
SD22340,Ford / Plataforma Motores Duratec y Duratorq L4 (01-13),CKP,Ford,,,Ranger,01-11,Sensor de Posición de Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE ENCENDIDO Y TIEMPO MOTOR - LÍNEA SENSORES DE POSICIÓN DE CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/ford/9.png
SD22340,Ford / Plataforma Motores Duratec y Duratorq L4 (01-13),CKP,Ford,,,Transit,08-10,Sensor de Posición de Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE ENCENDIDO Y TIEMPO MOTOR - LÍNEA SENSORES DE POSICIÓN DE CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/ford/9.png
SD22340,Ford / Plataforma Motores Duratec y Duratorq L4 (01-13),CKP,Ford,,,Transit Connect,10-13,Sensor de Posición de Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE ENCENDIDO Y TIEMPO MOTOR - LÍNEA SENSORES DE POSICIÓN DE CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/ford/9.png
SD21971,"Ford - Mercury / Plataformas Globales Motores Duratec (2.0L, 2.3L) y Zetec L4 (2.0L)",RP,Ford,,,Focus,00-04,Regulador de Presión de Combustible con Brida de Sujeción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/90.png
SD21971,"Ford - Mercury / Plataformas Globales Motores Duratec (2.0L, 2.3L) y Zetec L4 (2.0L)",RP,Ford,,,Escape,01-04,Regulador de Presión de Combustible con Brida de Sujeción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/90.png
SD21971,"Ford - Mercury / Plataformas Globales Motores Duratec (2.0L, 2.3L) y Zetec L4 (2.0L)",RP,Ford,,,Ranger,01-05,Regulador de Presión de Combustible con Brida de Sujeción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/90.png
SD21971,"Ford - Mercury / Plataformas Globales Motores Duratec (2.0L, 2.3L) y Zetec L4 (2.0L)",RP,Ford,,,Fusion,06-07,Regulador de Presión de Combustible con Brida de Sujeción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/90.png
SD21971,"Ford - Mercury / Plataformas Globales Motores Duratec (2.0L, 2.3L) y Zetec L4 (2.0L)",RP,Mercury,,,Mariner,05-07,Regulador de Presión de Combustible con Brida de Sujeción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/90.png
SD21971,"Ford - Mercury / Plataformas Globales Motores Duratec (2.0L, 2.3L) y Zetec L4 (2.0L)",RP,Mercury,,,Milan,06-07,Regulador de Presión de Combustible con Brida de Sujeción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/90.png
SD40028,"Ford - Chevrolet / Motores Zetec Rocam (1.6L), Duratec (2.0L) y MPFI (1.6L)",RP,Ford,,,Courier,01-08,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/91.png
SD40028,"Ford - Chevrolet / Motores Zetec Rocam (1.6L), Duratec (2.0L) y MPFI (1.6L)",RP,Ford,,,Ecosport,04-08,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/91.png
SD40028,"Ford - Chevrolet / Motores Zetec Rocam (1.6L), Duratec (2.0L) y MPFI (1.6L)",RP,Ford,,,Fiesta,02-08,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/91.png
SD40028,"Ford - Chevrolet / Motores Zetec Rocam (1.6L), Duratec (2.0L) y MPFI (1.6L)",RP,Ford,,,Ka,01-08,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/91.png
SD40028,"Ford - Chevrolet / Motores Zetec Rocam (1.6L), Duratec (2.0L) y MPFI (1.6L)",RP,Chevrolet,,,Chevy C2,04-08,Regulador de Presión de Combustible de Inserción (Fuel Pressure Regulator),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/ford/91.png
SD14015,"Ford - Mercury / Bloques Motores EFI V8 (5.0L, 5.8L) y V6 (3.0L)",TPS,Ford,,,Mustang,85-86,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSRES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/92.png
SD14015,"Ford - Mercury / Bloques Motores EFI V8 (5.0L, 5.8L) y V6 (3.0L)",TPS,Ford,,,F-250 Pickup,92-95,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSRES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/92.png
SD14015,"Ford - Mercury / Bloques Motores EFI V8 (5.0L, 5.8L) y V6 (3.0L)",TPS,Ford,,,F-350 Truck,92-97,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSRES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/92.png
SD14015,"Ford - Mercury / Bloques Motores EFI V8 (5.0L, 5.8L) y V6 (3.0L)",TPS,Ford,,,Microbus,92-97,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSRES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/92.png
SD14015,"Ford - Mercury / Bloques Motores EFI V8 (5.0L, 5.8L) y V6 (3.0L)",TPS,Mercury,,,Grand Marquis,86-89,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSRES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/92.png
SD14022,"Ford / Motores EFI L4 (2.3L), V6 (3.0L) y Bloques L6 (4.9L)",TPS,Ford,,,Aerostar,87-93,Sensor de Posición del Acelerador de Montaje Rígido (Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSOR DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/93.png
SD14022,"Ford / Motores EFI L4 (2.3L), V6 (3.0L) y Bloques L6 (4.9L)",TPS,Ford,,,F-150 Pickup,88-05,Sensor de Posición del Acelerador de Montaje Rígido (Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSOR DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/93.png
SD14022,"Ford / Motores EFI L4 (2.3L), V6 (3.0L) y Bloques L6 (4.9L)",TPS,Ford,,,F-350 Truck,88-05,Sensor de Posición del Acelerador de Montaje Rígido (Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSOR DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/93.png
SD14022,"Ford / Motores EFI L4 (2.3L), V6 (3.0L) y Bloques L6 (4.9L)",TPS,Ford,,,Mustang,91-93,Sensor de Posición del Acelerador de Montaje Rígido (Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSOR DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/93.png
SD14022,"Ford / Motores EFI L4 (2.3L), V6 (3.0L) y Bloques L6 (4.9L)",TPS,Ford,,,Ranger,89-93,Sensor de Posición del Acelerador de Montaje Rígido (Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSOR DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/93.png
SD14022,"Ford / Motores EFI L4 (2.3L), V6 (3.0L) y Bloques L6 (4.9L)",TPS,Ford,,,Ranger,91-92,Sensor de Posición del Acelerador de Montaje Rígido (Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSOR DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/93.png
SD14032,Ford - Mercury / Plataformas EFI L4 (2.3L) y HSC L4 (2.3L / 2.5L),TPS,Ford,,,Tempo,88-92,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/94.png
SD14032,Ford - Mercury / Plataformas EFI L4 (2.3L) y HSC L4 (2.3L / 2.5L),TPS,Ford,,,Ghia,91,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/94.png
SD14032,Ford - Mercury / Plataformas EFI L4 (2.3L) y HSC L4 (2.3L / 2.5L),TPS,Ford,,,Taurus,91,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/94.png
SD14032,Ford - Mercury / Plataformas EFI L4 (2.3L) y HSC L4 (2.3L / 2.5L),TPS,Mercury,,,Topaz,89-94,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/94.png
SD14035,"Ford / Motores EFI Cologne V6 (4.0L), Essex V6 (3.8L) y Bloques V8 (5.0L)",TPS,Ford,,,Aerostar,92-95,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/95.png
SD14035,"Ford / Motores EFI Cologne V6 (4.0L), Essex V6 (3.8L) y Bloques V8 (5.0L)",TPS,Ford,,,Explorer,91-94,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/95.png
SD14035,"Ford / Motores EFI Cologne V6 (4.0L), Essex V6 (3.8L) y Bloques V8 (5.0L)",TPS,Ford,,,Mustang,94-95,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/95.png
SD14035,"Ford / Motores EFI Cologne V6 (4.0L), Essex V6 (3.8L) y Bloques V8 (5.0L)",TPS,Ford,,,Ranger,91-94,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/95.png
SD14035,"Ford / Motores EFI Cologne V6 (4.0L), Essex V6 (3.8L) y Bloques V8 (5.0L)",TPS,Ford,,,Windstar,95,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/95.png
SD14037,Ford / Motores EFI Cologne V6 (4.0L) con Rotación Antihoraria,TPS,Ford,,,Aerostar,92-95,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/96.png
SD14037,Ford / Motores EFI Cologne V6 (4.0L) con Rotación Antihoraria,TPS,Ford,,,Explorer,93-95,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/96.png
SD14037,Ford / Motores EFI Cologne V6 (4.0L) con Rotación Antihoraria,TPS,Ford,,,Ranger,93-94,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/96.png
SD14038,Ford / Motores EFI Heavy Duty L6 (4.9L) de Inyección Electrónica,TPS,Ford,,,F-150 Pickup,90-96,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/97.png
SD14038,Ford / Motores EFI Heavy Duty L6 (4.9L) de Inyección Electrónica,TPS,Ford,,,F-350 Truck,90-96,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/97.png
SD14038,Ford / Motores EFI Heavy Duty L6 (4.9L) de Inyección Electrónica,TPS,Ford,,,Econoline E-150 Club Wagon,92-96,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/97.png
SD14038,Ford / Motores EFI Heavy Duty L6 (4.9L) de Inyección Electrónica,TPS,Ford,,,Econoline E-350,92-96,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/97.png
SD14038,Ford / Motores EFI Heavy Duty L6 (4.9L) de Inyección Electrónica,TPS,Ford,,,Econoline E-350 Club Wagon,92-96,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/97.png
SD14039,"Ford / Motores Modernos EFI V6 (4.2L), Triton V8 (4.6L/5.4L) y V10 (6.8L)",TPS,Ford,,,Econoline E-150,97-03,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/98.png
SD14039,"Ford / Motores Modernos EFI V6 (4.2L), Triton V8 (4.6L/5.4L) y V10 (6.8L)",TPS,Ford,,,Econoline E-350,97-03,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/98.png
SD14039,"Ford / Motores Modernos EFI V6 (4.2L), Triton V8 (4.6L/5.4L) y V10 (6.8L)",TPS,Ford,,,F-150,97-07,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/98.png
SD14039,"Ford / Motores Modernos EFI V6 (4.2L), Triton V8 (4.6L/5.4L) y V10 (6.8L)",TPS,Ford,,,F-250,97-04,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/98.png
SD14039,"Ford / Motores Modernos EFI V6 (4.2L), Triton V8 (4.6L/5.4L) y V10 (6.8L)",TPS,Ford,,,F-450 Super Duty,99-04,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/98.png
SD14042,"Ford / Motores Modernos Duratec V6 (3.0L), Essex V6 (3.9L) y Cologne V6 (4.0L)",TPS,Ford,,,Escape,01-08,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/99.png
SD14042,"Ford / Motores Modernos Duratec V6 (3.0L), Essex V6 (3.9L) y Cologne V6 (4.0L)",TPS,Ford,,,Explorer Sport Trac,02-05,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/99.png
SD14042,"Ford / Motores Modernos Duratec V6 (3.0L), Essex V6 (3.9L) y Cologne V6 (4.0L)",TPS,Ford,,,Freestar,04-07,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/99.png
SD14042,"Ford / Motores Modernos Duratec V6 (3.0L), Essex V6 (3.9L) y Cologne V6 (4.0L)",TPS,Ford,,,Ranger,02-08,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/99.png
SD14042,"Ford / Motores Modernos Duratec V6 (3.0L), Essex V6 (3.9L) y Cologne V6 (4.0L)",TPS,Ford,,,Ranger,01-11,Sensor de Posición del Acelerador (TPS / Throttle Position Sensor),SISTEMA DE ADMISIÓN Y SENSADO - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/ford/99.png
SD22112,General Motors / Motores 3.8L V6,CKP,Buick,,,Regal,94-96,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/1.png
SD22112,General Motors / Motores 3.8L V6,CKP,Chevrolet,,,Camaro,95-02,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/1.png
SD22112,General Motors / Motores 3.8L V6,CKP,Chevrolet,,,Lumina,98-99,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/1.png
SD22112,General Motors / Motores 3.8L V6,CKP,Chevrolet,,,Monte Carlo,98-05,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/1.png
SD22112,General Motors / Motores 3.8L V6,CKP,Pontiac,,,Trans Sport,93-95,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/1.png
SD22126,"General Motors / Motores Vortec 4.3L V6, 5.0L, 5.7L y 7.4L V8",CKP,Chevrolet,,,Blazer,95-01,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/10.png
SD22126,"General Motors / Motores Vortec 4.3L V6, 5.0L, 5.7L y 7.4L V8",CKP,Chevrolet,,,Suburban,96-99,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/10.png
SD22126,"General Motors / Motores Vortec 4.3L V6, 5.0L, 5.7L y 7.4L V8",CKP,Chevrolet,,,Express 3500,96-00,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/10.png
SD22126,"General Motors / Motores Vortec 4.3L V6, 5.0L, 5.7L y 7.4L V8",CKP,GMC,,,Savana 2500,96-02,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/10.png
SD22126,"General Motors / Motores Vortec 4.3L V6, 5.0L, 5.7L y 7.4L V8",CKP,GMC,,,Yukon,96-00,Sensor de Posición del Cigüeñal (CKP / Crankshaft Position Sensor),SISTEMA DE SENSADO DE MOTOR - LÍNEA SENSORES DE POSICIÓN DEL CIGÜEÑAL (CKP),,/web/4/css/assets/product/sensores/general-motors/10.png
SD21095,General Motors (Línea MPFI Truck & Passenger Platforms),RP,Chevrolet,,,S10,96-01,Regulador de Presión de Combustible con Modulación por Vacío (Línea RP),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/general-motors/100.png
SD21095,General Motors (Línea MPFI Truck & Passenger Platforms),RP,Chevrolet,,,Lumina,91-95,Regulador de Presión de Combustible con Modulación por Vacío (Línea RP),SISTEMA DE ALIMENTACIÓN DE COMBUSTIBLE - LÍNEA REGULADORES DE PRESIÓN (RP),,/web/4/css/assets/product/sensores/general-motors/100.png
